Date,FM,cf1,TempC,RH,region,ID
8/12/2019,3.875,4.2879375,28.00617284,35.5375,West,CA2
8/13/2019,4.304348,4.205916667,28.5617284,32.47222222,West,CA2
8/14/2019,5.826087,4.848941344,29.28527276,30.73157163,West,CA2
8/15/2019,5,4.888388889,30.4375,29.56111111,West,CA2
8/16/2019,4.041667,3.596418231,26.15354938,36.7125,West,CA2
8/17/2019,2.583333,5.263444444,20.83719136,58.16944444,West,CA2
8/18/2019,2.791667,4.178090278,21.22608025,57.64027778,West,CA2
8/19/2019,1.545455,3.430159944,22.3041261,54.19749652,West,CA2
8/20/2019,3.125,4.028388889,24.56944444,48.39722222,West,CA2
8/21/2019,3.541667,3.803182767,28.45387112,39.78720445,West,CA2
8/22/2019,1.291667,1.323694444,29.22145062,45.02777778,West,CA2
8/23/2019,3.291667,5.317833333,23.36342593,55.46111111,West,CA2
8/24/2019,5.208333,7.958868056,26.69135802,47.34583333,West,CA2
8/25/2019,3.75,3.896729167,28.48533951,37.64027778,West,CA2
8/26/2019,2.083333,2.283784722,29.75154321,31.5625,West,CA2
8/27/2019,0.625,1.382347222,28.59567901,33.825,West,CA2
8/28/2019,3.521739,2.387414473,25.86393925,44.46861925,West,CA2
8/29/2019,6.625,5.352881944,26.12268519,47.60138889,West,CA2
8/30/2019,5.708333,5.438180556,27.64583333,44.09722222,West,CA2
8/31/2019,4.25,4.176785543,29.06351414,38.6759388,West,CA2
11/29/2017,8.625,2.781610771,26.73758865,24.94634598,West,CA2
11/30/2017,13.25,3.289434825,26.74742798,23.56111111,West,CA2
12/1/2017,16.583333,3.413745881,26.86882716,23.65740741,West,CA2
12/2/2017,15.791667,4.976759259,25.49022634,24.82314815,West,CA2
12/3/2017,5.791667,3.767283284,25.09927984,25.125,West,CA2
12/4/2017,6.304348,0.932395737,25.79806405,17.98702502,West,CA2
12/5/2017,11.166667,1.064154312,25.99639918,16.61666667,West,CA2
12/6/2017,8.478261,7.894458209,20.28886725,19.33300876,West,CA2
12/7/2017,10.583333,15.17417593,11.01028807,32.44166667,West,CA2
12/8/2017,13.086957,19.77385966,11.52481172,32.13277623,West,CA2
12/9/2017,22.958333,42.07025882,12.47010926,34.86178108,West,CA2
12/10/2017,24,39.05055556,11.88631687,36.25740741,West,CA2
12/11/2017,16.083333,26.25829406,12.55761317,32.36574074,West,CA2
12/12/2017,26.782609,41.6191696,10.83307542,33.76973073,West,CA2
12/13/2017,21.956522,32.87204903,10.59472274,35.51391466,West,CA2
12/14/2017,20.541667,33.95356481,10.73559671,38.15555556,West,CA2
12/15/2017,18.541667,34.25623729,12.86229643,35.70686456,West,CA2
12/16/2017,14.875,22.29478605,12.39534884,39.99813953,West,CA2
12/17/2017,13.833333,19.5773312,10.46030275,36.1334569,West,CA2
12/18/2017,16.565217,26.74287475,10.79107401,38.10111317,West,CA2
12/19/2017,9.521739,17.85675897,11.35899814,48.57328386,West,CA2
12/20/2017,7.166667,9.286641382,10.8287037,61.41574074,West,CA2
12/21/2017,8.909091,14.42678874,6.931315004,50.03429101,West,CA2
12/22/2017,17.478261,26.68072599,6.964378171,46.46039143,West,CA2
12/23/2017,17.666667,29.16037037,10.34465021,40.23611111,West,CA2
12/24/2017,21.625,44.85678109,12.52829218,40.23425926,West,CA2
12/25/2017,23.25,45.93567391,11.38271605,40.80833333,West,CA2
12/26/2017,20.291667,39.84892956,14.1334569,37.19647822,West,CA2
12/27/2017,19.458333,39.08015885,12.70987654,43.59814815,West,CA2
12/28/2017,25.291667,48.87204078,12.59085702,48.34020619,West,CA2
12/29/2017,20.041667,42.63552655,12.30576441,44.94736842,West,CA2
12/30/2017,10.958333,24.41540741,12.656893,42.76111111,West,CA2
12/31/2017,14.083333,25.84130338,12.91705211,55.10638298,West,CA2
1/1/2018,19.291667,40.83253444,13.25595791,62.88022284,West,CA2
10/5/2019,4.583333,3.129847222,20.94367284,36.15416667,West,CA2
10/6/2019,6.863636,4.223256944,22.77700617,34.43194444,West,CA2
10/7/2019,6.238095,4.722104167,22.8117284,34.60555556,West,CA2
10/8/2019,4.869565,3.8120625,22.47453704,33.08611111,West,CA2
10/9/2019,6.565217,6.475951389,18.58487654,45.32777778,West,CA2
10/10/2019,4.347826,3.536222222,18.11265432,39.43472222,West,CA2
10/11/2019,4.772727,3.056291667,18.4220679,31.71527778,West,CA2
10/12/2019,8.5,5.238375,18.19907407,28.98472222,West,CA2
10/13/2019,6.956522,6.334631944,17.28858025,31.12361111,West,CA2
10/14/2019,6.291667,7.808143255,17.52047597,36.23087622,West,CA2
10/15/2019,8.391304,9.765909722,19.58179012,39.16944444,West,CA2
10/16/2019,7.791667,10.07172222,19.53472222,40.2875,West,CA2
10/17/2019,4,2.561014642,18.70679012,44.4875,West,CA2
10/18/2019,5.227273,2.243930556,18.49382716,46.40833333,West,CA2
10/19/2019,3.428571,2.320847222,19.70679012,47.58472222,West,CA2
10/20/2019,2,3.67469937,21.27955494,47.50069541,West,CA2
10/21/2019,2.818182,2.011861111,22.46682099,37.75833333,West,CA2
10/22/2019,4.818182,5.920472222,23.27777778,38.98194444,West,CA2
10/23/2019,3.913043,6.423381944,23.12345679,39.3,West,CA2
9/13/2019,6.5,5.812256944,28.47222222,31.6875,West,CA2
9/14/2019,5.708333,6.591229167,28.16126543,29.98333333,West,CA2
9/15/2019,2.541667,2.997951389,24.56558642,34.20972222,West,CA2
9/16/2019,2.565217,1.701715278,22.71373457,48.56805556,West,CA2
9/17/2019,3.714286,1.645645833,23.43981481,40.88888889,West,CA2
9/18/2019,2.5,1.0135625,22.6095679,45.91111111,West,CA2
9/19/2019,1.625,0.969416667,22.12654321,47.0625,West,CA2
9/20/2019,1.416667,1.377513889,22.70216049,40.9875,West,CA2
9/21/2019,4.173913,2.356951389,24.16280864,36.25138889,West,CA2
9/22/2019,3.125,3.676444444,25.14274691,36.19444444,West,CA2
9/23/2019,1.458333,1.643152778,23.74614198,41.3875,West,CA2
9/24/2019,2.565217,2.035682451,27.22531724,36.38857939,West,CA2
9/25/2019,3.416667,3.620375,26.60493827,38.32222222,West,CA2
9/26/2019,6.375,7.183527778,22.51697531,58.89444444,West,CA2
9/27/2019,2.083333,3.213895833,22.56018519,58.79305556,West,CA2
9/28/2019,3.416667,1.918305556,18.67052469,56.49722222,West,CA2
9/29/2019,2.809524,1.661659722,16.83641975,48.07361111,West,CA2
9/30/2019,3.478261,1.517888889,17.40817901,44.19722222,West,CA2
10/1/2019,3.9,1.3445758,17.67269356,41.92350487,West,CA2
10/2/2019,3.913043,2.676777778,18.90200617,39.36388889,West,CA2
7/15/2019,3,1.313423611,30.30787037,30.43472222,West,CA2
7/16/2019,1.869565,0.70947709,28.98148148,36.1875,West,CA2
7/17/2019,4.333333,4.760396384,23.7049915,46.02364395,West,CA2
7/18/2019,2.916667,4.92483381,22.74678444,51.75732218,West,CA2
7/19/2019,2.041667,3.498020833,20.55092593,57.66805556,West,CA2
7/20/2019,2.541667,3.2811347,22.73060029,52.43777452,West,CA2
7/21/2019,2.75,4.283407563,24.8303766,48.38935574,West,CA2
7/22/2019,3.521739,3.716638889,27.14737654,37.52361111,West,CA2
7/23/2019,4.75,3.061840278,29.45910494,28.45138889,West,CA2
7/24/2019,4.217391,2.33844476,32.30555556,26.16805556,West,CA2
7/25/2019,8.291667,4.352875,30.16589506,28.53472222,West,CA2
7/26/2019,6.083333,4.188972222,28.16975309,31.92916667,West,CA2
7/27/2019,2.363636,3.418145833,28.84722222,32.75416667,West,CA2
7/28/2019,3.916667,3.181826389,28.12345679,29.79444444,West,CA2
9/7/2019,3.5,2.099520833,22.61342593,45.79861111,West,CA2
9/8/2019,2.954545,0.658923611,23.64583333,46.85416667,West,CA2
9/9/2019,1.458333,1.654650807,23.9683642,44.6,West,CA2
9/10/2019,2.125,1.333736111,22.7962963,49.3625,West,CA2
9/11/2019,4.041667,2.080430556,24.89506173,41.80694444,West,CA2
9/12/2019,6.416667,3.316826389,27.23070988,35.78333333,West,CA2
9/3/2019,3.73913,2.200653686,29.7002009,34.88595271,West,CA2
9/4/2019,4.125,2.164902778,29.7191358,34.34166667,West,CA2
9/1/2019,4.416667,2.856,30.30632716,32.4375,West,CA2
9/2/2019,4.916667,2.941472222,29.64660494,34.48194444,West,CA2
10/4/2019,3.478261,1.978076389,19.48919753,39.5875,West,CA2
9/5/2019,3.833333,2.166761838,28.74342309,33.26740947,West,CA2
10/3/2019,5.772727,2.941069444,19.67901235,39.98472222,West,CA2
9/6/2019,4.083333,1.273180556,28.38580247,31.99305556,West,CA2
3/24/2019,8.375,10.86598239,17.63309649,59.13821892,West,CA5
3/25/2019,8.208333,11.51069907,17.32047325,58.375,West,CA5
3/26/2019,7.125,9.818263889,18.13271605,60.68489342,West,CA5
3/27/2019,4.666667,6.797008349,18.40960627,66.09285051,West,CA5
3/28/2019,2.869565,3.045314815,18.91203704,52.93234476,West,CA5
3/29/2019,5.5,4.093639665,20.24199362,39.38183503,West,CA5
3/30/2019,5.333333,4.155969957,21.96426733,34.62465246,West,CA5
3/31/2019,5.666667,4.181143519,22.98045267,41.05,West,CA5
4/1/2019,8,8.674142725,23.01307795,41.57275255,West,CA5
4/6/2019,3.5,4.481101393,19.1718107,58.41427247,West,CA5
4/7/2019,6.125,6.381113394,22.0005144,54.66635774,West,CA5
4/8/2019,8.875,6.624439296,24.98609824,47.5523633,West,CA5
4/9/2019,4.608696,2.971689815,22.04320988,42.10833333,West,CA5
4/10/2019,2.75,1.631712963,22.25925926,27.90648148,West,CA5
4/11/2019,5,3.19287963,21.87860082,32.54907407,West,CA5
4/12/2019,6.208333,4.059636121,20.93553702,38.79981464,West,CA5
4/13/2019,7.916667,5.815962963,21.41718107,44.55740741,West,CA5
4/14/2019,5.666667,10.84094444,18.20061728,59.42168675,West,CA5
4/15/2019,6.666667,12.00465714,18.29989712,59.08240741,West,CA5
4/16/2019,5.458333,6.654527778,19.82716049,55.51296296,West,CA5
4/17/2019,6.083333,4.646278962,20.48774685,51.45074946,West,CA5
4/18/2019,9.695652,8.623580434,NA,NA,West,CA5
4/19/2019,6.708333,14.50481041,19.22099221,63.09074074,West,CA5
4/20/2019,6.375,9.045606481,17.68158436,64.65152919,West,CA5
4/21/2019,6.125,6.436300926,18.52057613,54.04814815,West,CA5
4/22/2019,12.458333,11.34991667,20.28806584,57.01574074,West,CA5
4/23/2019,14.916667,13.35018684,22.3923322,53.81591119,West,CA5
4/24/2019,15.916667,24.21835338,19.12984007,65.41098485,West,CA5
4/25/2019,9.217391,20.98849398,19.70534662,65.20366795,West,CA5
4/26/2019,5.833333,14.35417669,18.64425943,66.47777778,West,CA5
4/27/2019,4.666667,8.618833333,17.46039095,69.55,West,CA5
4/28/2019,7.208333,15.19960027,19.52322109,62.61538462,West,CA5
4/29/2019,5.5,6.132964847,18.10431294,64.66599799,West,CA5
4/30/2019,6.083333,5.170671296,19.15123457,53.92592593,West,CA5
5/1/2019,7.666667,9.004237398,19.37602881,56.86759259,West,CA5
5/2/2019,10.478261,12.58029516,20.88559366,56.67191844,West,CA5
5/3/2019,13.166667,20.38360315,20.80738,59.00370028,West,CA5
1/31/2019,8.208333,16.74671614,16.53009689,65.70222635,West,CA5
2/1/2019,3.708333,4.545923373,15.375,66.44444444,West,CA5
2/2/2019,4.166667,3.963163429,15.09831461,73.14620431,West,CA5
2/3/2019,3.75,4.149684226,15.74486743,72.17953488,West,CA5
2/4/2019,1.913043,1.705960111,14.88043702,68.73141264,West,CA5
2/5/2019,1.666667,1.411274419,11.11421189,58.33116279,West,CA5
2/6/2019,3.913043,5.245532213,11.29785247,41.37628385,West,CA5
2/7/2019,4.875,7.333652875,12.09807573,48.47951583,West,CA5
2/9/2019,2.958333,2.630874339,14.29509586,63.63107722,West,CA5
2/10/2019,2.565217,1.427474161,13.02608242,56.64694836,West,CA5
2/11/2019,3.666667,5.005926448,11.40087555,49.63602251,West,CA5
2/12/2019,3.791667,4.076743433,14.07564789,49.11342155,West,CA5
2/13/2019,1.625,1.289558926,16.36592742,52.6875,West,CA5
2/14/2019,4.130435,2.924032402,16.2605753,73.61522843,West,CA5
2/18/2019,1.26087,0.800165714,12.9881392,33.98086606,West,CA5
2/19/2019,4.625,5.053081789,12.53592879,39.5530888,West,CA5
2/20/2019,2.875,2.960609985,11.97415051,52.32082552,West,CA5
2/21/2019,2.695652,2.305162977,12.76498721,43.68568569,West,CA5
2/22/2019,5.458333,7.049649112,13.02955411,38.67284523,West,CA5
2/23/2019,6.791667,7.878625605,13.09995869,50.89684015,West,CA5
2/26/2019,6.608696,9.621581304,15.64711934,60.79240037,West,CA5
2/27/2019,4.75,8.043448542,16.00154321,65.8212963,West,CA5
2/28/2019,3.875,7.458360021,17.8519205,71.73586654,West,CA5
3/1/2019,4.541667,7.659347222,17.73045267,66.38055556,West,CA5
3/3/2019,2.565217,3.568115741,16.9367284,69.26203704,West,CA5
3/4/2019,2.25,3.454685185,16.72582305,58.33703704,West,CA5
3/5/2019,4.086957,4.28060853,17.12330232,64.55630414,West,CA5
3/6/2019,3.291667,3.094566644,16.716141,72.2749301,West,CA5
3/7/2019,2.625,1.7819117,15.38801521,58.57539315,West,CA5
3/9/2019,2.666667,3.22699537,14.36059671,50.96203704,West,CA5
3/10/2019,4.041667,4.316616224,15.78498853,53.7640118,West,CA5
3/11/2019,4.416667,5.020028566,16.21630843,49.14959016,West,CA5
3/12/2019,5.083333,2.487068161,18.18290279,41.40616246,West,CA5
3/13/2019,2.875,1.2261272,17.8661733,29.90101758,West,CA5
3/14/2019,6.130435,2.600268519,17.11162551,32.96666667,West,CA5
3/15/2019,5.541667,3.964592593,17.24176955,39.38333333,West,CA5
3/16/2019,5.166667,5.013953034,20.2649177,33.11759259,West,CA5
3/17/2019,4.833333,4.743929052,21.83112345,38.066605,West,CA5
3/18/2019,8.041667,11.63982572,20.02057613,52.06296296,West,CA5
3/19/2019,10.458333,22.71662963,16.30723149,68.74742268,West,CA5
3/20/2019,3.916667,4.907090657,17.70223045,57.18981481,West,CA5
3/21/2019,3.125,2.291306766,15.62609412,59.76552363,West,CA5
3/22/2019,4.041667,5.496884865,16.84153513,60.62546468,West,CA5
3/23/2019,6.416667,7.627699074,17.34567901,63.83209647,West,CA5
8/7/2019,7.75,12.74703472,23.37962963,57.03888889,West,CA5
8/8/2019,7.708333,14.64100127,23.44614434,57.34770515,West,CA5
8/9/2019,8.208333,9.952118056,24.44984568,54.45,West,CA5
8/10/2019,5.333333,6.292791667,24.58950617,54.52222222,West,CA5
8/11/2019,4.416667,6.454215278,24.33333333,56.93472222,West,CA5
8/12/2019,7.625,15.42875,24.20061728,59.49583333,West,CA5
8/13/2019,6.125,13.83100694,23.45833333,61.83888889,West,CA5
8/14/2019,4.956522,12.91186013,23.65940349,58.17802503,West,CA5
8/15/2019,5.958333,15.12156944,23.54552469,59.47777778,West,CA5
8/16/2019,4.583333,14.89749306,23.53240741,60.94583333,West,CA5
8/17/2019,6.166667,12.40368056,24.20756173,55.85833333,West,CA5
8/18/2019,4.541667,10.27770139,24.19135802,55.54583333,West,CA5
8/19/2019,4.583333,7.263895833,24.65972222,55.88611111,West,CA5
8/20/2019,5.708333,7.358833333,25.49382716,56.11388889,West,CA5
8/21/2019,8.217391,9.397222222,26.0470679,54.91666667,West,CA5
8/22/2019,9.166667,12.10132823,25.56791841,58.55910987,West,CA5
8/23/2019,8.708333,16.68470833,25.7808642,57.71527778,West,CA5
8/24/2019,9.083333,13.9956875,26.35339506,56.16527778,West,CA5
8/25/2019,6.875,17.01429167,26.3287037,56.91944444,West,CA5
8/26/2019,7,10.65008336,27.28858025,53.13055556,West,CA5
8/27/2019,7.291667,10.20218878,27.0607325,53.01668985,West,CA5
8/28/2019,6.416667,11.15234722,25.1712963,59.15277778,West,CA5
8/29/2019,7.125,9.295524183,27.17715618,55.40559441,West,CA5
8/30/2019,9.583333,11.21952083,27.17669753,55.07222222,West,CA5
8/31/2019,7.333333,12.36458333,26.15432099,57.46527778,West,CA5
9/1/2019,5.375,10.52082639,25.69830247,59.69583333,West,CA5
9/2/2019,8.041667,18.05254167,27.2029321,59.5125,West,CA5
9/3/2019,8.875,11.72159249,27.8759079,54.15438108,West,CA5
9/4/2019,10.416667,10.787375,27.59953704,53.84722222,West,CA5
9/5/2019,8.583333,11.81267733,27.11636532,54.97635605,West,CA5
9/6/2019,7.826087,9.994526462,27.22376973,53.71727019,West,CA5
9/7/2019,8.5,7.254840278,26.8132716,52.40972222,West,CA5
9/8/2019,6.666667,4.74214252,25.11033951,53.20138889,West,CA5
9/9/2019,7.375,6.215048679,24.39344769,55.81363004,West,CA5
9/10/2019,7.625,8.250159722,24.77391975,55.35416667,West,CA5
9/11/2019,6.75,6.776486111,24.23533951,55.02777778,West,CA5
9/12/2019,8.416667,9.919215278,25.95679012,54.99583333,West,CA5
9/13/2019,8.375,10.58184028,27.41666667,53.10555556,West,CA5
5/4/2019,12.541667,19.72782407,19.82921811,60.3962963,West,CA5
5/5/2019,8.166667,13.90687387,19.72247966,56.20389249,West,CA5
5/6/2019,5.291667,6.679652778,20.03801986,57.11312849,West,CA5
5/7/2019,3.166667,4.279110287,19.40461216,56.06792453,West,CA5
5/8/2019,4.75,4.77212963,20.60289283,54.30887574,West,CA5
5/9/2019,3.708333,6.998526413,20.77232005,57.45227062,West,CA5
5/10/2019,3.666667,4.514009259,19.30555556,63.29166667,West,CA5
5/11/2019,4.333333,6.299731481,23.91886828,53.06745363,West,CA5
5/12/2019,9.291667,14.44359722,21.74485597,59.85277778,West,CA5
5/13/2019,7.708333,14.03377778,20.27674897,63.57314815,West,CA5
5/14/2019,5.625,13.51343052,19.58474663,65.96947271,West,CA5
5/15/2019,7.375,12.80198046,20.06989748,63.21621622,West,CA5
5/16/2019,4.125,2.199890682,18.74575224,54.22150139,West,CA5
5/17/2019,4.75,3.005106481,19.33837916,43.99351852,West,CA5
5/18/2019,7.5,7.681897455,19.00010443,56.99342105,West,CA5
5/19/2019,2.913043,2.570997654,16.98849502,65.42070896,West,CA5
5/20/2019,3.291667,3.053777778,18.64146091,53.66759259,West,CA5
5/21/2019,3.708333,2.619666975,17.88724432,53.03145236,West,CA5
5/22/2019,2.608696,1.243768519,17.30173876,49.27099237,West,CA5
5/23/2019,7.958333,5.842668452,18.98768015,57.0083682,West,CA5
5/24/2019,4.583333,5.369569444,19.67489712,55.78796296,West,CA5
5/25/2019,6.083333,7.872944444,19.58796296,58.575,West,CA5
5/26/2019,4.541667,3.850892519,17.80275341,55.48574561,West,CA5
5/27/2019,3.5,3.241819444,19.33847737,47.91666667,West,CA5
5/28/2019,7.391304,6.589717593,20.46399177,53.99722222,West,CA5
5/29/2019,9.7,13.2924332,21.39428513,56.00925926,West,CA5
6/11/2019,10.25,8.44748526,26.63339523,52.75766017,West,CA5
6/12/2019,9.5,14.40901389,24.19907407,58.97916667,West,CA5
6/13/2019,7.416667,14.01292361,21.19598765,61.65,West,CA5
6/14/2019,6.833333,15.76246175,21.31664349,61.40751043,West,CA5
6/15/2019,6.666667,14.71182639,20.9992284,62.41388889,West,CA5
6/16/2019,6.125,11.59976389,21.59027778,59.91666667,West,CA5
6/17/2019,3.916667,7.876659722,22.45833333,59.34444444,West,CA5
6/18/2019,4.043478,8.126054068,22.10400247,61.00834492,West,CA5
6/19/2019,4,8.001048611,22.15509259,62.49583333,West,CA5
6/20/2019,3.458333,7.78075,22.17283951,62.49027778,West,CA5
6/21/2019,1.782609,4.44605007,20.91562355,64.29346314,West,CA5
6/22/2019,6.541667,8.9966875,21.85030864,60.2875,West,CA5
6/23/2019,6.5,13.31620139,21.84799383,62.14444444,West,CA5
6/24/2019,3.208333,6.823798611,21.42746914,65.16527778,West,CA5
6/25/2019,3.833333,6.999798611,21.84722222,64.45833333,West,CA5
6/26/2019,5.166667,8.004541667,22.02083333,60.69861111,West,CA5
6/27/2019,6.708333,11.91065332,22.58243476,59.21940928,West,CA5
6/28/2019,7.565217,12.92281944,23.40895062,57.91388889,West,CA5
6/29/2019,7.75,10.22870139,24.76697531,55.30138889,West,CA5
6/30/2019,9.083333,10.70486111,24.9058642,54.92083333,West,CA5
7/1/2019,10.375,11.63535417,24.98302469,53.78611111,West,CA5
7/2/2019,10.833333,10.664,24.85030864,53.59583333,West,CA5
7/3/2019,9.875,10.55675694,24.80478395,53.14166667,West,CA5
7/4/2019,9.75,12.88470833,23.79783951,54.55833333,West,CA5
7/5/2019,9.166667,15.16425,23.17669753,58.02222222,West,CA5
7/6/2019,8.541667,17.1426875,22.53780864,60.97777778,West,CA5
7/7/2019,7,13.27481944,21.75,61.70694444,West,CA5
7/8/2019,8.083333,14.37956944,22.20910494,57.78888889,West,CA5
7/9/2019,9.333333,16.46652778,22.52160494,57.35694444,West,CA5
7/10/2019,8.416667,15.71273611,23.95987654,57.14861111,West,CA5
7/11/2019,6.583333,9.979146905,24.16628033,57.9930459,West,CA5
7/12/2019,8.083333,10.22759028,24.57484568,57.40555556,West,CA5
7/13/2019,10.5,16.57654167,24.27006173,59.10833333,West,CA5
7/14/2019,5.083333,13.10515278,23.58410494,60.2125,West,CA5
7/15/2019,8.833333,15.96294444,24.18055556,58.92222222,West,CA5
7/16/2019,9.73913,10.73958333,25.22453704,56.86805556,West,CA5
7/17/2019,9.5,13.71785417,24.8904321,56.81666667,West,CA5
7/18/2019,7.708333,12.06034028,24.00694444,58.3875,West,CA5
7/19/2019,5.25,9.683595271,22.90604234,59.01112656,West,CA5
7/20/2019,5.5,8.545229805,22.29959765,59.37465181,West,CA5
7/21/2019,4.625,9.119375,23.36342593,58.79722222,West,CA5
7/22/2019,6.041667,13.60210417,24.60185185,57.85277778,West,CA5
7/23/2019,8.25,15.91186828,26.40046296,54.37083333,West,CA5
7/24/2019,11.833333,12.00204178,27.94235821,50.71349096,West,CA5
7/25/2019,15,13.81840972,27.1087963,52.48055556,West,CA5
7/26/2019,17.26087,13.4528125,26.22376543,54.09305556,West,CA5
7/27/2019,19,11.52719444,25.83024691,54.53472222,West,CA5
7/28/2019,12.125,16.6179375,24.04552469,59.57222222,West,CA5
7/29/2019,20.541667,16.63394444,23.97299383,57.77083333,West,CA5
7/30/2019,22.583333,13.18558333,25.23996914,54.63333333,West,CA5
7/31/2019,18,9.060930556,24.98148148,53.66805556,West,CA5
8/1/2019,16.208333,10.75010417,25.00771605,55.56111111,West,CA5
8/2/2019,15.958333,7.7576875,25.44907407,55.66666667,West,CA5
8/3/2019,13.375,5.978777778,25.1242284,56.11527778,West,CA5
8/4/2019,10,10.44554167,24.46373457,58.42083333,West,CA5
8/5/2019,18.5,16.13316667,24.57947531,57.63888889,West,CA5
8/6/2019,13.565217,14.39745139,23.98070988,57.67083333,West,CA5
9/16/2019,8.25,13.30913196,25.18621542,57.03477051,West,CA5
9/17/2019,6.347826,7.128701389,25.62037037,54.67916667,West,CA5
9/18/2019,7.166667,6.864444444,24.60493827,54.83611111,West,CA5
9/19/2019,6.041667,7.2765625,24.4837963,55.40277778,West,CA5
9/20/2019,6.208333,5.603964766,24.84953704,53.525,West,CA5
9/21/2019,7.666667,5.974645833,25.72453704,51.13888889,West,CA5
9/22/2019,9.541667,8.353840278,26.73225309,47.30555556,West,CA5
9/23/2019,8.708333,12.13333333,24.83950617,57.59027778,West,CA5
9/24/2019,7.083333,15.63505556,26.30401235,57.11666667,West,CA5
9/25/2019,8.541667,17.98242361,25.52083333,63.52083333,West,CA5
9/26/2019,9.130435,11.39838665,25.76495132,59.3922114,West,CA5
9/27/2019,5.875,6.358923611,23.94830247,60.81666667,West,CA5
9/28/2019,3.875,3.967881944,24.02083333,48.69166667,West,CA5
9/29/2019,5.166667,3.251415546,21.11111111,37.45833333,West,CA5
9/30/2019,5.208333,2.536731572,21.92396847,38.77607789,West,CA5
10/1/2019,5.954545,4.275825708,21.40359022,41.59610028,West,CA5
10/2/2019,6.541667,4.081787745,21.77947767,44.52155772,West,CA5
10/3/2019,7.833333,6.448518205,22.2968143,50.78041958,West,CA5
10/4/2019,8.391304,7.896307738,22.21217741,57.16828929,West,CA5
10/5/2019,8,10.64564583,22.7507716,48.775,West,CA5
10/6/2019,8.666667,12.40923236,23.51774691,48.51944444,West,CA5
10/7/2019,7.083333,11.75347112,22.38316311,55.86350975,West,CA5
10/8/2019,8.333333,14.77668983,22.65492196,58.86926287,West,CA5
10/9/2019,11.541667,20.26524306,21.57484568,59.02777778,West,CA5
10/10/2019,12.826087,17.13917361,22.87808642,47.35972222,West,CA5
10/11/2019,7.166667,9.004409722,23.74228395,26.23333333,West,CA5
10/12/2019,8.5,13.44854167,22.57638889,27.15277778,West,CA5
10/13/2019,10.958333,20.97415972,20.96682099,49.85,West,CA5
10/14/2019,10.291667,17.41226008,21.65739453,55.18776078,West,CA5
10/15/2019,10.291667,17.95966667,22.44444444,55.7125,West,CA5
10/16/2019,12.708333,16.7041875,23.27237654,54.44861111,West,CA5
10/17/2019,8.958333,8.602976356,23.535775,47.65368567,West,CA5
10/18/2019,3.291667,2.202923611,25.70061728,27.03472222,West,CA5
10/19/2019,6.458333,5.005125,25.12962963,37.43333333,West,CA5
10/20/2019,2.416667,2.208173611,28.64351852,28.56944444,West,CA5
10/21/2019,6.083333,5.715736111,27.31481481,36.22916667,West,CA5
10/22/2019,6.590909,8.213479167,26.19907407,37.16527778,West,CA5
10/24/2019,4.333333,4.952055556,27.62037037,28.88333333,West,CA5
9/14/2019,9.583333,10.07799306,27.93595679,50.88055556,West,CA5
9/15/2019,9.375,18.42041667,24.59953704,62.10833333,West,CA5
10/29/2019,9.333333,10.38559722,19.36265432,50.525,West,CA5
10/30/2019,6.565217,6.550984991,19.96291145,37.77746871,West,CA5
10/27/2019,11.541667,14.97046528,21.71296296,58.14722222,West,CA5
10/28/2019,10.625,13.27709028,19.7662037,50.15,West,CA5
3/16/2019,6.416667,6.687461345,19.66100823,34.90092593,West,CA6
3/17/2019,4.666667,6.485756852,21.99927917,34.11770158,West,CA6
3/20/2019,4.291667,6.791492313,17.14814815,58.67314815,West,CA6
3/21/2019,2.791667,3.040512352,16.36700649,56.46431881,West,CA6
3/18/2019,7.208333,10.98747685,19.99588477,43,West,CA6
3/19/2019,4.416667,5.532904718,18.35646007,46.11840888,West,CA6
3/24/2019,7.875,13.01227756,18.34002058,50.5212963,West,CA6
3/25/2019,5.875,10.83924144,17.88056326,50.04255319,West,CA6
3/22/2019,3.041667,3.133440617,16.60751029,55.5287037,West,CA6
3/23/2019,5.416667,5.68812037,16.88168724,59.08240741,West,CA6
3/28/2019,4.782609,2.520084616,19.00977366,53.56574074,West,CA6
3/29/2019,7.291667,3.798018519,18.47530864,45.34074074,West,CA6
3/30/2019,8.541667,3.295428213,20.53959427,36.89712697,West,CA6
3/31/2019,6.208333,7.139611111,22.63374486,37.53796296,West,CA6
4/1/2019,6.083333,6.148726852,21.19804527,48.82037037,West,CA6
4/2/2019,4.333333,5.840954588,19.72968798,53.88507878,West,CA6
4/3/2019,1.083333,0.947386469,18.66388631,53.80444856,West,CA6
4/4/2019,1.458333,1.681444444,18.48096708,54.73425926,West,CA6
4/5/2019,1.25,1.671042632,18.36834518,55.08619092,West,CA6
4/7/2019,4.545455,7.006438483,21.48987563,54.4244671,West,CA6
4/8/2019,9.125,9.73537446,21.6373728,55.45050879,West,CA6
3/26/2019,4.875,7.13175,18.5473251,51.8787037,West,CA6
3/27/2019,2.75,2.56362963,20.33024691,57.04259259,West,CA6
4/11/2019,12.75,10.12570919,17.26083822,53.79332715,West,CA6
4/12/2019,8.130435,4.793657407,17.52417695,51.87951807,West,CA6
4/13/2019,5.208333,5.029590188,19.5781893,48.71851852,West,CA6
4/14/2019,5.708333,6.590635791,18.78240741,53.10750695,West,CA6
